ID Caso	Código DANE de Municipio	Municipio	Departamento	Año	Mes	Día	ID Persona	Sexo	Etnia	Ocupación	Calidad de la Víctima o la Baja	Tipo de Población Vulnerable	Militante Político	Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente	Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente	Edad	Latitud	Longitud
292144	76130	CANDELARIA	VALLE DEL CAUCA	2004	10	03	322337	HOMBRE		SIN INFORMACIÓN	CIVIL						3.382091564	-76.38317663
292144	76130	CANDELARIA	VALLE DEL CAUCA	2004	10	03	322338	MUJER		SIN INFORMACIÓN	CIVIL						3.382091564	-76.38317663
292144	76130	CANDELARIA	VALLE DEL CAUCA	2004	10	03	322339	MUJER		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	3.382091564	-76.38317663
292146	70204	COLOSO	SUCRE	2004	10	08	322345	MUJER		SIN INFORMACIÓN	CIVIL						9.494043427	-75.34528693
292146	70204	COLOSO	SUCRE	2004	10	08	322346	HOMBRE		SIN INFORMACIÓN	CIVIL						9.494043427	-75.34528693
292146	70204	COLOSO	SUCRE	2004	10	08	322347	MUJER		SIN INFORMACIÓN	CIVIL						9.494043427	-75.34528693
292146	70204	COLOSO	SUCRE	2004	10	08	322348	MUJER		SIN INFORMACIÓN	CIVIL						9.494043427	-75.34528693
292146	70204	COLOSO	SUCRE	2004	10	08	322349	MUJER		SIN INFORMACIÓN	CIVIL						9.494043427	-75.34528693
292149	15681	SAN PABLO DE BORBUR	BOYACA	2004	10	09	333932	MUJER		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	5.663199387	-74.1250639
292149	15681	SAN PABLO DE BORBUR	BOYACA	2004	10	09	333933	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	5.663199387	-74.1250639
292149	15681	SAN PABLO DE BORBUR	BOYACA	2004	10	09	333934	HOMBRE		EMPRESARIO - INDUSTRIAL	CIVIL	LÍDER CÍVICO					5.663199387	-74.1250639
292149	15681	SAN PABLO DE BORBUR	BOYACA	2004	10	09	333935	HOMBRE		CONDUCTOR/MOTORISTA	CIVIL					ADULTEZ (29-59 AÑOS)	5.663199387	-74.1250639
292149	15681	SAN PABLO DE BORBUR	BOYACA	2004	10	09	333936	HOMBRE		SEGURIDAD PRIVADA	CIVIL					JUVENTUD (18-28 AÑOS)	5.663199387	-74.1250639
292151	47189	CIENAGA	MAGDALENA	2004	10	23	322350	HOMBRE		SIN INFORMACIÓN	CIVIL						10.85754552	-74.02500493
292151	47189	CIENAGA	MAGDALENA	2004	10	23	322351	MUJER		SIN INFORMACIÓN	CIVIL						10.85754552	-74.02500493
292151	47189	CIENAGA	MAGDALENA	2004	10	23	322352	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						10.85754552	-74.02500493
292151	47189	CIENAGA	MAGDALENA	2004	10	23	322353	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						10.85754552	-74.02500493
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322354	HOMBRE		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322355	MUJER		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322356	HOMBRE		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322357	HOMBRE		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322358	HOMBRE		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322359	HOMBRE		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322360	HOMBRE		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322361	HOMBRE		CAMPESINO	CIVIL						10.4947021	-72.98623991
292153	44855	URUMITA	LA GUAJIRA	2004	11	08	322362	HOMBRE		CAMPESINO	CIVIL					ADULTEZ (29-59 AÑOS)	10.4947021	-72.98623991
292154	76100	BOLIVAR	VALLE DEL CAUCA	2004	11	10	322363	HOMBRE		SIN INFORMACIÓN	CIVIL						4.393118861	-76.34982039
292154	76100	BOLIVAR	VALLE DEL CAUCA	2004	11	10	322364	HOMBRE		SIN INFORMACIÓN	CIVIL						4.393118861	-76.34982039
292154	76100	BOLIVAR	VALLE DEL CAUCA	2004	11	10	322365	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						4.393118861	-76.34982039
292154	76100	BOLIVAR	VALLE DEL CAUCA	2004	11	10	322366	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						4.393118861	-76.34982039
292154	76100	BOLIVAR	VALLE DEL CAUCA	2004	11	10	322367	HOMBRE		SIN INFORMACIÓN	CIVIL						4.393118861	-76.34982039
292156	05088	BELLO	ANTIOQUIA	2004	11	13	328903	HOMBRE		SIN INFORMACIÓN	CIVIL						6.358841086	-75.58973588
292156	05088	BELLO	ANTIOQUIA	2004	11	13	328904	HOMBRE		SIN INFORMACIÓN	CIVIL						6.358841086	-75.58973588
292156	05088	BELLO	ANTIOQUIA	2004	11	13	328905	HOMBRE		SIN INFORMACIÓN	CIVIL						6.358841086	-75.58973588
292156	05088	BELLO	ANTIOQUIA	2004	11	13	328906	HOMBRE		SIN INFORMACIÓN	CIVIL						6.358841086	-75.58973588
292157	05649	SAN CARLOS	ANTIOQUIA	2004	11	15	322383	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.193789659	-74.90732769
292157	05649	SAN CARLOS	ANTIOQUIA	2004	11	15	322384	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.193789659	-74.90732769
292157	05649	SAN CARLOS	ANTIOQUIA	2004	11	15	322385	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.193789659	-74.90732769
292157	05649	SAN CARLOS	ANTIOQUIA	2004	11	15	322386	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.193789659	-74.90732769
292157	05649	SAN CARLOS	ANTIOQUIA	2004	11	15	322387	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.193789659	-74.90732769
292158	27205	CONDOTO	CHOCO	2004	11	24	327521	HOMBRE		TRABAJADOR DE FINCA	CIVIL						5.070586101	-76.50701751
292158	27205	CONDOTO	CHOCO	2004	11	24	327522	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						5.070586101	-76.50701751
292158	27205	CONDOTO	CHOCO	2004	11	24	327523	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						5.070586101	-76.50701751
292158	27205	CONDOTO	CHOCO	2004	11	24	327524	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						5.070586101	-76.50701751
292159	18479	MORELIA	CAQUETA	2004	11	30	325047	HOMBRE		DELINCUENTE	CIVIL						1.38299611	-75.67381123
292159	18479	MORELIA	CAQUETA	2004	11	30	325048	HOMBRE		DELINCUENTE	CIVIL						1.38299611	-75.67381123
292159	18479	MORELIA	CAQUETA	2004	11	30	325049	HOMBRE		DELINCUENTE	CIVIL						1.38299611	-75.67381123
292159	18479	MORELIA	CAQUETA	2004	11	30	325050	HOMBRE		DELINCUENTE	CIVIL						1.38299611	-75.67381123
292160	20011	AGUACHICA	CESAR	2004	12	05	322388	HOMBRE		SIN INFORMACIÓN	CIVIL						8.248735219	-73.6227405
292160	20011	AGUACHICA	CESAR	2004	12	05	322389	HOMBRE		SIN INFORMACIÓN	CIVIL						8.248735219	-73.6227405
292160	20011	AGUACHICA	CESAR	2004	12	05	322390	HOMBRE		SIN INFORMACIÓN	CIVIL						8.248735219	-73.6227405
292160	20011	AGUACHICA	CESAR	2004	12	05	322391	HOMBRE		SIN INFORMACIÓN	CIVIL						8.248735219	-73.6227405
292161	05361	ITUANGO	ANTIOQUIA	2004	12	09	325051	HOMBRE		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	7.319770384	-75.61573865
292161	05361	ITUANGO	ANTIOQUIA	2004	12	09	325052	HOMBRE		SIN INFORMACIÓN	CIVIL						7.319770384	-75.61573865
292161	05361	ITUANGO	ANTIOQUIA	2004	12	09	325053	HOMBRE		SIN INFORMACIÓN	CIVIL						7.319770384	-75.61573865
292161	05361	ITUANGO	ANTIOQUIA	2004	12	09	325054	HOMBRE		SIN INFORMACIÓN	CIVIL						7.319770384	-75.61573865
292162	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	12	310334	MUJER		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	1.574550638	-78.61540963
292162	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	12	310335	MUJER		SIN INFORMACIÓN	CIVIL						1.574550638	-78.61540963
292162	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	12	310336	HOMBRE		CONDUCTOR/MOTORISTA	CIVIL						1.574550638	-78.61540963
292162	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	12	310337	HOMBRE		CONDUCTOR/MOTORISTA	CIVIL						1.574550638	-78.61540963
292162	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	12	310338	HOMBRE		EMPLEADO	CIVIL						1.574550638	-78.61540963
292163	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	15	322392	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.391338112	-78.51932414
292163	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	15	322393	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.391338112	-78.51932414
292163	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	15	322394	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.391338112	-78.51932414
292163	52835	SAN ANDRES DE TUMACO	NARIÑO	2004	12	15	322395	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.391338112	-78.51932414
292164	15681	SAN PABLO DE BORBUR	BOYACA	2004	12	16	322396	HOMBRE		SIN INFORMACIÓN	CIVIL						5.677345066	-74.11403749
292164	15681	SAN PABLO DE BORBUR	BOYACA	2004	12	16	322397	HOMBRE		SIN INFORMACIÓN	CIVIL						5.677345066	-74.11403749
292164	15681	SAN PABLO DE BORBUR	BOYACA	2004	12	16	322398	HOMBRE		SIN INFORMACIÓN	CIVIL						5.677345066	-74.11403749
292164	15681	SAN PABLO DE BORBUR	BOYACA	2004	12	16	322399	HOMBRE		SIN INFORMACIÓN	CIVIL						5.677345066	-74.11403749
292164	15681	SAN PABLO DE BORBUR	BOYACA	2004	12	16	322400	HOMBRE		SIN INFORMACIÓN	CIVIL						5.677345066	-74.11403749
292165	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	24	326510	HOMBRE		SIN INFORMACIÓN	CIVIL						8.867990035	-73.34585922
292165	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	24	326511	HOMBRE		SIN INFORMACIÓN	CIVIL						8.867990035	-73.34585922
292165	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	24	326512	HOMBRE		SIN INFORMACIÓN	CIVIL						8.867990035	-73.34585922
292165	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	24	326513	HOMBRE		SIN INFORMACIÓN	CIVIL						8.867990035	-73.34585922
292165	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	24	326514	HOMBRE		SIN INFORMACIÓN	CIVIL						8.867990035	-73.34585922
292165	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	24	326515	HOMBRE		SIN INFORMACIÓN	CIVIL						8.867990035	-73.34585922
292166	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	25	322401	HOMBRE		CAMPESINO	CIVIL						8.867990035	-73.34585922
292166	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	25	322402	HOMBRE		CAMPESINO	CIVIL						8.867990035	-73.34585922
292166	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	25	322403	HOMBRE		CAMPESINO	CIVIL						8.867990035	-73.34585922
292166	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	25	322404	HOMBRE		CAMPESINO	CIVIL						8.867990035	-73.34585922
292166	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	25	322405	HOMBRE		CAMPESINO	CIVIL						8.867990035	-73.34585922
292166	54245	EL CARMEN	NORTE DE SANTANDER	2004	12	25	322406	HOMBRE		CAMPESINO	CIVIL						8.867990035	-73.34585922
292167	81794	TAME	ARAUCA	2004	12	31	322407	HOMBRE		SIN INFORMACIÓN	CIVIL					INFANCIA (6-11 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322408	MUJER		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322409	MUJER		SIN INFORMACIÓN	CIVIL					PRIMERA INFANCIA (0-5 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322410	MUJER		SIN INFORMACIÓN	CIVIL					INFANCIA (6-11 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322411	MUJER		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322412	MUJER		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322413	MUJER		SIN INFORMACIÓN	CIVIL						6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322414	MUJER		SIN INFORMACIÓN	CIVIL					PRIMERA INFANCIA (0-5 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322415	MUJER		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322416	HOMBRE		SIN INFORMACIÓN	CIVIL					PRIMERA INFANCIA (0-5 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322417	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322418	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322419	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322420	MUJER		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322421	HOMBRE		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	322422	HOMBRE		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	6.229076994	-71.61486681
292167	81794	TAME	ARAUCA	2004	12	31	569346	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.229076994	-71.61486681
395557	54810	TIBU	NORTE DE SANTANDER	2004	04	24	427266	HOMBRE		SIN INFORMACIÓN	CIVIL						8.713507237	-72.79925855
395557	54810	TIBU	NORTE DE SANTANDER	2004	04	24	427272	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.713507237	-72.79925855
395557	54810	TIBU	NORTE DE SANTANDER	2004	04	24	427273	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.713507237	-72.79925855
395557	54810	TIBU	NORTE DE SANTANDER	2004	04	24	427274	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.713507237	-72.79925855
395557	54810	TIBU	NORTE DE SANTANDER	2004	04	24	427275	HOMBRE		SIN INFORMACIÓN	CIVIL						8.713507237	-72.79925855
395557	54810	TIBU	NORTE DE SANTANDER	2004	04	24	427276	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.713507237	-72.79925855
439225	85001	YOPAL	CASANARE	2004	01	18	479622	HOMBRE		OBRERO	CIVIL						5.242744761	-72.25802857
439225	85001	YOPAL	CASANARE	2004	01	18	479623	HOMBRE		SIN INFORMACIÓN	CIVIL						5.242744761	-72.25802857
439225	85001	YOPAL	CASANARE	2004	01	18	479624	HOMBRE		SIN INFORMACIÓN	CIVIL						5.242744761	-72.25802857
439225	85001	YOPAL	CASANARE	2004	01	18	479625	HOMBRE		OBRERO	CIVIL						5.242744761	-72.25802857
439225	85001	YOPAL	CASANARE	2004	01	18	479626	HOMBRE		SIN INFORMACIÓN	CIVIL						5.242744761	-72.25802857
439226	99624	SANTA ROSALIA	VICHADA	2004	06	01	479627	HOMBRE		SIN INFORMACIÓN	CIVIL						5.136393	-70.859499
439226	99624	SANTA ROSALIA	VICHADA	2004	06	01	479628	HOMBRE		SIN INFORMACIÓN	CIVIL						5.136393	-70.859499
439226	99624	SANTA ROSALIA	VICHADA	2004	06	01	479629	MUJER		SIN INFORMACIÓN	CIVIL						5.136393	-70.859499
439226	99624	SANTA ROSALIA	VICHADA	2004	06	01	479630	HOMBRE		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	5.136393	-70.859499
439226	99624	SANTA ROSALIA	VICHADA	2004	06	01	479631	HOMBRE		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	5.136393	-70.859499
439226	99624	SANTA ROSALIA	VICHADA	2004	06	01	479632	HOMBRE		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	5.136393	-70.859499
439285	99624	SANTA ROSALIA	VICHADA	2004	06	01	479930	HOMBRE		SIN INFORMACIÓN	CIVIL						4.968581012	-70.65997097
439285	99624	SANTA ROSALIA	VICHADA	2004	06	01	479931	HOMBRE		SIN INFORMACIÓN	CIVIL						4.968581012	-70.65997097
439285	99624	SANTA ROSALIA	VICHADA	2004	06	01	479932	MUJER		SIN INFORMACIÓN	CIVIL						4.968581012	-70.65997097
439285	99624	SANTA ROSALIA	VICHADA	2004	06	01	479933	HOMBRE		SIN INFORMACIÓN	CIVIL						4.968581012	-70.65997097
439285	99624	SANTA ROSALIA	VICHADA	2004	06	01	479934	HOMBRE		SIN INFORMACIÓN	CIVIL						4.968581012	-70.65997097
439285	99624	SANTA ROSALIA	VICHADA	2004	06	01	479935	HOMBRE		SIN INFORMACIÓN	CIVIL						4.968581012	-70.65997097
439315	08549	PIOJO	ATLANTICO	2004	03	23	480170	HOMBRE		SIN INFORMACIÓN	CIVIL						10.74078959	-75.14366034
439315	08549	PIOJO	ATLANTICO	2004	03	23	480171	HOMBRE		SIN INFORMACIÓN	CIVIL						10.74078959	-75.14366034
439315	08549	PIOJO	ATLANTICO	2004	03	23	480172	HOMBRE		SIN INFORMACIÓN	CIVIL						10.74078959	-75.14366034
439315	08549	PIOJO	ATLANTICO	2004	03	23	480173	HOMBRE		SIN INFORMACIÓN	CIVIL						10.74078959	-75.14366034
439315	08549	PIOJO	ATLANTICO	2004	03	23	480174	HOMBRE		SIN INFORMACIÓN	CIVIL						10.74078959	-75.14366034
439315	08549	PIOJO	ATLANTICO	2004	03	23	480175	HOMBRE		SIN INFORMACIÓN	CIVIL						10.74078959	-75.14366034
439315	08549	PIOJO	ATLANTICO	2004	03	23	480176	HOMBRE		SIN INFORMACIÓN	CIVIL						10.74078959	-75.14366034
439395	85001	YOPAL	CASANARE	2004	05	10	480686	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	5.332863	-72.394588
439395	85001	YOPAL	CASANARE	2004	05	10	480687	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						5.332863	-72.394588
439395	85001	YOPAL	CASANARE	2004	05	10	480688	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						5.332863	-72.394588
439395	85001	YOPAL	CASANARE	2004	05	10	480689	HOMBRE		SIN INFORMACIÓN	CIVIL						5.332863	-72.394588
439398	19533	PIAMONTE	CAUCA	2004	08	29	480698	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.054128816	-76.4443271
439398	19533	PIAMONTE	CAUCA	2004	08	29	480699	HOMBRE		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	1.054128816	-76.4443271
439398	19533	PIAMONTE	CAUCA	2004	08	29	480700	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.054128816	-76.4443271
439398	19533	PIAMONTE	CAUCA	2004	08	29	480701	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.054128816	-76.4443271
439398	19533	PIAMONTE	CAUCA	2004	08	29	480702	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						1.054128816	-76.4443271
439625	44847	URIBIA	LA GUAJIRA	2004	04	18	482207	MUJER	INDÍGENA	SIN INFORMACIÓN	CIVIL	LÍDER COMUNITARIO				PERSONA MAYOR (60 AÑOS O MAS)	11.99971986	-71.74882662
439625	44847	URIBIA	LA GUAJIRA	2004	04	18	482208	HOMBRE	INDÍGENA	SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	11.99971986	-71.74882662
439625	44847	URIBIA	LA GUAJIRA	2004	04	18	482209	MUJER	INDÍGENA	SIN INFORMACIÓN	CIVIL	LÍDER COMUNITARIO				ADULTEZ (29-59 AÑOS)	11.99971986	-71.74882662
439625	44847	URIBIA	LA GUAJIRA	2004	04	18	482210	SIN INFORMACION	INDÍGENA	SIN INFORMACIÓN	CIVIL						11.99971986	-71.74882662
439626	20570	PUEBLO BELLO	CESAR	2004	05	07	482211	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						10.41736874	-73.61450632
439626	20570	PUEBLO BELLO	CESAR	2004	05	07	482212	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						10.41736874	-73.61450632
439626	20570	PUEBLO BELLO	CESAR	2004	05	07	482213	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						10.41736874	-73.61450632
439626	20570	PUEBLO BELLO	CESAR	2004	05	07	482214	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						10.41736874	-73.61450632
439626	20570	PUEBLO BELLO	CESAR	2004	05	07	482215	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						10.41736874	-73.61450632
439627	05649	SAN CARLOS	ANTIOQUIA	2004	07	10	482216	HOMBRE		CAMPESINO	CIVIL						6.129843296	-74.83348907
439627	05649	SAN CARLOS	ANTIOQUIA	2004	07	10	482217	HOMBRE		CAMPESINO	CIVIL						6.129843296	-74.83348907
439627	05649	SAN CARLOS	ANTIOQUIA	2004	07	10	482218	HOMBRE		CAMPESINO	CIVIL						6.129843296	-74.83348907
439627	05649	SAN CARLOS	ANTIOQUIA	2004	07	10	482219	HOMBRE		CAMPESINO	CIVIL						6.129843296	-74.83348907
439627	05649	SAN CARLOS	ANTIOQUIA	2004	07	10	482220	HOMBRE		CAMPESINO	CIVIL						6.129843296	-74.83348907
439627	05649	SAN CARLOS	ANTIOQUIA	2004	07	10	482221	HOMBRE		CAMPESINO	CIVIL						6.129843296	-74.83348907
439627	05649	SAN CARLOS	ANTIOQUIA	2004	07	10	482222	HOMBRE		CAMPESINO	CIVIL						6.129843296	-74.83348907
489860	47053	ARACATACA	MAGDALENA	2004	07	10	535737	SIN INFORMACION		TRABAJADOR DE FINCA	CIVIL						10.64490877	-73.87972257
489860	47053	ARACATACA	MAGDALENA	2004	07	10	535738	SIN INFORMACION		TRABAJADOR DE FINCA	CIVIL						10.64490877	-73.87972257
489860	47053	ARACATACA	MAGDALENA	2004	07	10	535739	SIN INFORMACION		TRABAJADOR DE FINCA	CIVIL						10.64490877	-73.87972257
489860	47053	ARACATACA	MAGDALENA	2004	07	10	535740	SIN INFORMACION		TRABAJADOR DE FINCA	CIVIL						10.64490877	-73.87972257
489860	47053	ARACATACA	MAGDALENA	2004	07	10	535741	SIN INFORMACION		TRABAJADOR DE FINCA	CIVIL						10.64490877	-73.87972257
554739	76834	TULUA	VALLE DEL CAUCA	2004	01	22	603615	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	4.02840797	-76.03250379
554739	76834	TULUA	VALLE DEL CAUCA	2004	01	22	603616	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	4.02840797	-76.03250379
554739	76834	TULUA	VALLE DEL CAUCA	2004	01	22	603617	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	4.02840797	-76.03250379
554739	76834	TULUA	VALLE DEL CAUCA	2004	01	22	603618	HOMBRE		SIN INFORMACIÓN	CIVIL						4.02840797	-76.03250379
554739	76834	TULUA	VALLE DEL CAUCA	2004	01	22	603619	HOMBRE		SIN INFORMACIÓN	CIVIL						4.02840797	-76.03250379
105517	44430	MAICAO	LA GUAJIRA	2005	12	07	61279	HOMBRE	INDÍGENA	SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	11.378319	-72.241861
105517	44430	MAICAO	LA GUAJIRA	2005	12	07	762679	HOMBRE	INDÍGENA	SIN INFORMACIÓN	CIVIL						11.378319	-72.241861
105517	44430	MAICAO	LA GUAJIRA	2005	12	07	762770	HOMBRE	INDÍGENA	SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	11.378319	-72.241861
105517	44430	MAICAO	LA GUAJIRA	2005	12	07	762928	HOMBRE	INDÍGENA	SIN INFORMACIÓN	CIVIL						11.378319	-72.241861
122674	66001	PEREIRA	RISARALDA	2005	07	16	149911	HOMBRE		EMPLEADO	CIVIL						4.803662773	-75.79579093
122674	66001	PEREIRA	RISARALDA	2005	07	16	156431	HOMBRE		SIN INFORMACIÓN	CIVIL						4.803662773	-75.79579093
122674	66001	PEREIRA	RISARALDA	2005	07	16	568815	HOMBRE		SIN INFORMACIÓN	CIVIL						4.803662773	-75.79579093
122674	66001	PEREIRA	RISARALDA	2005	07	16	568816	HOMBRE		SIN INFORMACIÓN	CIVIL						4.803662773	-75.79579093
181507	13458	MONTECRISTO	BOLIVAR	2005	04	06	153907	HOMBRE		COMERCIANTE	CIVIL	LÍDER COMUNITARIO				ADULTEZ (29-59 AÑOS)	8.065312257	-74.58612444
181507	13458	MONTECRISTO	BOLIVAR	2005	04	06	568365	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.065312257	-74.58612444
181507	13458	MONTECRISTO	BOLIVAR	2005	04	06	568366	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.065312257	-74.58612444
181507	13458	MONTECRISTO	BOLIVAR	2005	04	06	568367	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.065312257	-74.58612444
181507	13458	MONTECRISTO	BOLIVAR	2005	04	06	568368	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.065312257	-74.58612444
181507	13458	MONTECRISTO	BOLIVAR	2005	04	06	568369	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.065312257	-74.58612444
181507	13458	MONTECRISTO	BOLIVAR	2005	04	06	568370	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.065312257	-74.58612444
292168	85139	MANI	CASANARE	2005	01	02	322423	HOMBRE		SIN INFORMACIÓN	CIVIL						4.675769488	-72.21280273
292168	85139	MANI	CASANARE	2005	01	02	322424	HOMBRE		SIN INFORMACIÓN	CIVIL						4.675769488	-72.21280273
292168	85139	MANI	CASANARE	2005	01	02	322425	HOMBRE		SIN INFORMACIÓN	CIVIL						4.675769488	-72.21280273
